-7.75185,0
-3.75469,0
-9.52696,0
-9.84576,0
1.4291,0
4.65727,0
-7.51885,0
0.684685,0
-6.63076,0
6.24988,0
7.8846,0
-6.76194,0
-5.34925,0
9.33321,0
4.93321,0
-5.23868,0
-2.83555,0
5.83082,0
8.55403,0
5.53398,0
-5.51007,0
-8.59149,0
-5.29399,0
6.84608,0
8.88993,0
-2.10109,0
-8.08953,0
-3.18963,0
4.81198,0
7.06595,0
-8.40236,0
-1.53462,0
3.35371,0
9.81885,0
5.53379,0
3.3755,0
-6.05473,0
5.46409,0
-7.66668,0
-7.53407,0
-7.75039,0
8.04853,0
-5.26512,0
9.61439,0
9.97643,0
4.25698,0
6.36062,0
4.89227,0
1.69222,0
5.63813,0
7.82117,0
-4.54744,0
0.280847,0
-6.09407,0
-2.38186,0
-0.330663,0
2.52666,0
2.72311,0
-1.86301,0
4.05918,0
-5.79911,0
-8.5312,0
5.25108,0
9.8711,0
-4.15086,0
2.73846,0
-6.15132,0
9.64933,0
2.35859,0
-0.0330148,0
8.84633,0
7.87832,0
2.69894,0
4.75237,0
-7.61863,0
-6.02095,0
-5.43675,0
-9.03239,0
7.35349,0
-1.1784,0
-7.63803,0
-1.16628,0
0.762988,0
1.89823,0
2.04777,0
8.26078,0
1.42227,0
1.39063,0
-2.74757,0
-6.32397,0
-5.42013,0
-6.01394,0
-5.23293,0
-9.58903,0
1.80548,0
0.798384,0
5.16411,0
-7.79321,0
5.16669,0
-1.05992,0
-2.44749,0
-7.74296,0
6.10241,0
9.22441,0
-6.49579,0
7.39261,0
-3.61084,0
-9.77571,0
-9.08428,0
7.07783,0
-3.09025,0
3.46845,0
-0.672021,0
8.7722,0
9.13261,0
-1.14003,0
-9.09133,0
-9.86033,0
6.57112,0
5.73856,0
0.571674,0
-9.94655,0
-1.68975,0
5.57482,0
-7.79121,0
3.75596,0
-0.135099,0
-8.10634,0
6.58227,0
-3.5709,0
1.28767,0
6.95274,0
-5.38406,0
9.59383,0
5.49944,0
-4.71655,0
-6.00153,0
4.97486,0
6.63567,0
4.24801,0
1.40772,0
9.13019,0
8.65887,0
-2.51584,0
8.5752,0
9.08265,0
-6.43275,0
-6.23666,0
5.58205,0
-3.24358,0
5.7266,0
4.35347,0
2.00754,0
3.99998,0
-4.24756,0
-6.35522,0
-0.945465,0
2.84923,0
2.92657,0
-6.99094,0
-7.35199,0
-4.7448,0
-1.94643,0
-0.740819,0
-4.79259,0
9.48015,0
8.03442,0
-2.55127,0
-7.53882,0
0.63692,0
9.69441,0
6.42888,0
-7.73887,0
-2.88017,0
-1.32799,0
-2.06195,0
8.23648,0
0.383598,0
-4.34718,0
-3.53584,0
-4.62123,0
-8.49216,0
-3.74314,0
-4.37623,0
5.65794,0
9.95821,0
9.55554,0
-3.17134,0
-1.51519,0
5.15568,0
2.90617,0
6.59949,0
1.02534,0
4.13263,0
8.32762,0
-1.97441,0
-7.65361,0
4.78251,0
-4.89237,0
-3.94428,0
-4.14967,0
-2.01127,0
-9.81694,0
-4.90442,0
-7.35967,0
-7.76465,0
0.0225368,0
1.31476,0
5.41477,0
7.54217,0
9.90607,0
2.19584,0
-9.04153,0
-4.06718,0
-2.10954,0
2.11897,0
0.713524,0
-8.0836,0
-3.07737,0
-3.74971,0
5.68219,0
7.85891,0
-5.12893,0
5.34755,0
-3.92969,0
